trID;oldVer;newVer;Table;EventType;attrName;attrType;iskey;pkey;fkey;
27;1094702316.sql;1096977771.sql;CPG_hit_stats;Insertion:NewTable;sid;INT(11);false;0;-;
27;1094702316.sql;1096977771.sql;CPG_vote_stats;Insertion:NewTable;browser;VARCHAR(255);false;0;-;
27;1094702316.sql;1096977771.sql;CPG_vote_stats;Insertion:NewTable;ip;VARCHAR(20);false;0;-;
27;1094702316.sql;1096977771.sql;CPG_vote_stats;Insertion:NewTable;os;VARCHAR(50);false;0;-;
27;1094702316.sql;1096977771.sql;CPG_vote_stats;Insertion:NewTable;pid;VARCHAR(100);false;0;-;
27;1094702316.sql;1096977771.sql;CPG_vote_stats;Insertion:NewTable;rating;SMALLINT(6);false;0;-;
27;1094702316.sql;1096977771.sql;CPG_vote_stats;Insertion:NewTable;referer;TEXT;false;0;-;
27;1094702316.sql;1096977771.sql;CPG_vote_stats;Insertion:NewTable;sdate;BIGINT(20);false;0;-;
27;1094702316.sql;1096977771.sql;CPG_vote_stats;Insertion:NewTable;sid;INT(11);false;0;-;
28;1096977771.sql;1097150148.sql;-;-;-;-;-;-;-;
29;1097150148.sql;1097253895.sql;-;-;-;-;-;-;-;
30;1097253895.sql;1099322400.sql;-;-;-;-;-;-;-;
31;1099322400.sql;1100284292.sql;-;-;-;-;-;-;-;
32;1100284292.sql;1102847057.sql;-;-;-;-;-;-;-;
33;1102847057.sql;1104391042.sql;-;-;-;-;-;-;-;
34;1104391042.sql;1106708446.sql;CPG_filetypes;Insertion:UpdateTable;player;VARCHAR(5);false;0;-;
34;1104391042.sql;1106708446.sql;CPG_pictures;Insertion:UpdateTable;galleryicon;INT(11);false;0;-;
34;1104391042.sql;1106708446.sql;CPG_users;Update:TypeChange;user_password;VARCHAR(40);false;0;-;
35;1106708446.sql;1107386981.sql;CPG_sessions;Insertion:NewTable;remember;INT(1);false;0;-;
35;1106708446.sql;1107386981.sql;CPG_sessions;Insertion:NewTable;session_id;VARCHAR(40);true;0;-;
35;1106708446.sql;1107386981.sql;CPG_sessions;Insertion:NewTable;time;INT(11);false;0;-;
35;1106708446.sql;1107386981.sql;CPG_sessions;Insertion:NewTable;user_id;INT(11);false;0;-;
36;1107386981.sql;1111481648.sql;CPG_pictures;Update:TypeChange;mtime;DATETIME;false;0;-;
37;1111481648.sql;1116259822.sql;CPG_albums;Deletion:UpdateTable;last_addition;DATETIME;false;0;-;
37;1111481648.sql;1116259822.sql;CPG_albums;Deletion:UpdateTable;stat_uptodate;ENUM('YES','NO');false;0;-;
38;1116259822.sql;1116260877.sql;CPG_albums;Deletion:UpdateTable;pic_count;INT(11);false;0;-;
38;1116259822.sql;1116260877.sql;CPG_categories;Deletion:UpdateTable;alb_count;INT(11);false;0;-;
38;1116259822.sql;1116260877.sql;CPG_categories;Deletion:UpdateTable;pic_count;INT(11);false;0;-;
38;1116259822.sql;1116260877.sql;CPG_categories;Deletion:UpdateTable;stat_uptodate;ENUM('YES','NO');false;0;-;
38;1116259822.sql;1116260877.sql;CPG_categories;Deletion:UpdateTable;subcat_count;INT(11);false;0;-;
39;1116260877.sql;1123428868.sql;CPG_pictures;Deletion:UpdateTable;randpos;INT(11);false;0;-;
40;1123428868.sql;1130202984.sql;-;-;-;-;-;-;-;
41;1130202984.sql;1131625059.sql;-;-;-;-;-;-;-;
42;1131625059.sql;1132945996.sql;-;-;-;-;-;-;-;
43;1132945996.sql;1133162697.sql;-;-;-;-;-;-;-;
44;1133162697.sql;1140788221.sql;-;-;-;-;-;-;-;
45;1140788221.sql;1145276246.sql;-;-;-;-;-;-;-;
46;1145276246.sql;1148921348.sql;CPG_comments;Insertion:UpdateTable;approval;ENUM('YES','NO');false;0;-;
47;1148921348.sql;1150088994.sql;-;-;-;-;-;-;-;
48;1150088994.sql;1155752591.sql;-;-;-;-;-;-;-;
49;1155752591.sql;1155883947.sql;-;-;-;-;-;-;-;
50;1155883947.sql;1160968074.sql;-;-;-;-;-;-;-;
51;1160968074.sql;1160971763.sql;CPG_albums;Insertion:UpdateTable;moderator_group;INT;false;0;-;
52;1160971763.sql;1161386007.sql;-;-;-;-;-;-;-;
53;1161386007.sql;1163829844.sql;CPG_albums;Insertion:UpdateTable;alb_hits;INT(10);false;0;-;
54;1163829844.sql;1167210379.sql;-;-;-;-;-;-;-;
55;1167210379.sql;1169138893.sql;CPG_vote_stats;Insertion:UpdateTable;uid;INT(11);false;0;-;
56;1169138893.sql;1170924235.sql;CPG_temp_messages;Insertion:NewTable;message;TEXT;false;0;-;
56;1169138893.sql;1170924235.sql;CPG_temp_messages;Insertion:NewTable;message_id;VARCHAR(40);true;0;-;
56;1169138893.sql;1170924235.sql;CPG_temp_messages;Insertion:NewTable;time;INT(11);false;0;-;
56;1169138893.sql;1170924235.sql;CPG_temp_messages;Insertion:NewTable;user_id;INT(11);false;0;-;
57;1170924235.sql;1170958245.sql;CPG_temp_messages;Update:TypeChange;message_id;VARCHAR(80);true;0;-;
58;1170958245.sql;1174225765.sql;-;-;-;-;-;-;-;
59;1174225765.sql;1180916141.sql;-;-;-;-;-;-;-;
60;1180916141.sql;1184840085.sql;-;-;-;-;-;-;-;
61;1184840085.sql;1185547485.sql;-;-;-;-;-;-;-;
62;1185547485.sql;1187593995.sql;-;-;-;-;-;-;-;
63;1187593995.sql;1190287880.sql;CPG_filetypes;Update:TypeChange;mime;CHAR(70);false;0;-;
64;1190287880.sql;1190288499.sql;CPG_filetypes;Update:TypeChange;mime;VARCHAR(70);false;0;-;
65;1190288499.sql;1197617749.sql;CPG_albums;Insertion:UpdateTable;owner;INT(11);false;0;-;
65;1190288499.sql;1197617749.sql;CPG_categorymap;Insertion:NewTable;COMMENT;'ID OF THE GROUP';false;0;-;
65;1190288499.sql;1197617749.sql;CPG_categorymap;Insertion:NewTable;cid;INT(11);true;0;-;
65;1190288499.sql;1197617749.sql;CPG_categorymap;Insertion:NewTable;group_id;INT(11);true;0;-;
66;1197617749.sql;1198272779.sql;-;-;-;-;-;-;-;
67;1198272779.sql;1201347720.sql;-;-;-;-;-;-;-;
68;1201347720.sql;1202687578.sql;CPG_categorymap;Deletion:UpdateTable;COMMENT;'ID OF THE GROUP';false;0;-;
69;1202687578.sql;1213560917.sql;CPG_categories;Insertion:UpdateTable;depth;TINYINT(3);false;0;-;
69;1202687578.sql;1213560917.sql;CPG_categories;Insertion:UpdateTable;lft;MEDIUMINT(8);false;0;-;
69;1202687578.sql;1213560917.sql;CPG_categories;Insertion:UpdateTable;rgt;MEDIUMINT(8);false;0;-;
70;1213560917.sql;1217574918.sql;CPG_hit_stats;Insertion:UpdateTable;uid;INT(11);false;0;-;
71;1217574918.sql;1222968796.sql;CPG_languages;Insertion:NewTable;available;ENUM('YES','NO');false;0;-;
71;1217574918.sql;1222968796.sql;CPG_languages;Insertion:NewTable;complete;ENUM('YES','NO');false;0;-;
71;1217574918.sql;1222968796.sql;CPG_languages;Insertion:NewTable;custom_name;VARCHAR(70);false;0;-;
71;1217574918.sql;1222968796.sql;CPG_languages;Insertion:NewTable;enabled;ENUM('YES','NO');false;0;-;
71;1217574918.sql;1222968796.sql;CPG_languages;Insertion:NewTable;english_name;VARCHAR(70);false;0;-;
71;1217574918.sql;1222968796.sql;CPG_languages;Insertion:NewTable;flag;VARCHAR(15);false;0;-;
71;1217574918.sql;1222968796.sql;CPG_languages;Insertion:NewTable;lang_id;VARCHAR(40);true;0;-;
71;1217574918.sql;1222968796.sql;CPG_languages;Insertion:NewTable;native_name;VARCHAR(70);false;0;-;
72;1222968796.sql;1224325992.sql;-;-;-;-;-;-;-;
73;1224325992.sql;1224832417.sql;CPG_users;Insertion:UpdateTable;user_language;VARCHAR(40);false;0;-;
74;1224832417.sql;1225479992.sql;CPG_filetypes;Update:TypeChange;mime;CHAR(254);false;0;-;
75;1225479992.sql;1226420617.sql;CPG_banned;Insertion:UpdateTable;email;VARCHAR(255);false;0;-;
75;1225479992.sql;1226420617.sql;CPG_banned;Insertion:UpdateTable;user_name;VARCHAR(255);false;0;-;
76;1226420617.sql;1227527290.sql;CPG_comments;Insertion:UpdateTable;spam;ENUM('YES','NO');false;0;-;
77;1227527290.sql;1228984226.sql;CPG_usergroups;Insertion:UpdateTable;access_level;TINYINT(4);true;0;-;
77;1227527290.sql;1228984226.sql;CPG_usergroups;Update:KeyChange;group_id;INT(11);false;0;-;
78;1228984226.sql;1229031171.sql;-;-;-;-;-;-;-;
79;1229031171.sql;1229034071.sql;CPG_usergroups;Update:KeyChange;access_level;TINYINT(4);false;0;-;
79;1229031171.sql;1229034071.sql;CPG_usergroups;Update:KeyChange;group_id;INT(11);true;0;-;
80;1229034071.sql;1229423025.sql;-;-;-;-;-;-;-;
81;1229423025.sql;1229807770.sql;-;-;-;-;-;-;-;
82;1229807770.sql;1229809003.sql;-;-;-;-;-;-;-;
83;1229809003.sql;1231231359.sql;-;-;-;-;-;-;-;
84;1231231359.sql;1231323827.sql;CPG_languages;Insertion:UpdateTable;abbr;VARCHAR(15);false;0;-;
85;1231323827.sql;1232055061.sql;CPG_exif;Deletion:UpdateTable;filename;VARCHAR(255);false;0;-;
85;1231323827.sql;1232055061.sql;CPG_exif;Insertion:UpdateTable;pid;INT(11);false;0;-;
86;1232055061.sql;1232402633.sql;-;-;-;-;-;-;-;
87;1232402633.sql;1238025011.sql;CPG_sessions;Update:TypeChange;session_id;CHAR(32);true;0;-;
88;1238025011.sql;1238091553.sql;CPG_temp_data;Deletion:DeleteTable;encoded_string;BLOB;false;0;-;
88;1238025011.sql;1238091553.sql;CPG_temp_data;Deletion:DeleteTable;timestamp;INT(11);false;0;-;
88;1238025011.sql;1238091553.sql;CPG_temp_data;Deletion:DeleteTable;unique_ID;CHAR(8);false;0;-;
89;1238091553.sql;1238256886.sql;CPG_usergroups;Deletion:UpdateTable;custom_user_upload;TINYINT(4);false;0;-;
89;1238091553.sql;1238256886.sql;CPG_usergroups;Deletion:UpdateTable;num_URI_upload;TINYINT(4);false;0;-;
89;1238091553.sql;1238256886.sql;CPG_usergroups;Deletion:UpdateTable;num_file_upload;TINYINT(4);false;0;-;
89;1238091553.sql;1238256886.sql;CPG_usergroups;Deletion:UpdateTable;upload_form_config;TINYINT(4);false;0;-;
90;1238256886.sql;1238848254.sql;-;-;-;-;-;-;-;
91;1238848254.sql;1244131380.sql;CPG_pictures;Deletion:UpdateTable;owner_name;VARCHAR(40);false;0;-;
92;1244131380.sql;1248416776.sql;-;-;-;-;-;-;-;
93;1248416776.sql;1249328692.sql;-;-;-;-;-;-;-;
94;1249328692.sql;1260521376.sql;-;-;-;-;-;-;-;
95;1260521376.sql;1262428709.sql;-;-;-;-;-;-;-;
96;1262428709.sql;1264866763.sql;-;-;-;-;-;-;-;
97;1264866763.sql;1269329931.sql;-;-;-;-;-;-;-;
98;1269329931.sql;1274877055.sql;-;-;-;-;-;-;-;
99;1274877055.sql;1275250484.sql;CPG_pictures;Insertion:UpdateTable;guest_token;VARCHAR(32);false;0;-;
100;1275250484.sql;1275567273.sql;-;-;-;-;-;-;-;
101;1275567273.sql;1275893861.sql;-;-;-;-;-;-;-;
102;1275893861.sql;1281088776.sql;-;-;-;-;-;-;-;
103;1281088776.sql;1281437612.sql;-;-;-;-;-;-;-;
104;1281437612.sql;1284639946.sql;CPG_users;Insertion:UpdateTable;user_email_valid;ENUM('YES','');false;0;-;
105;1284639946.sql;1289419460.sql;-;-;-;-;-;-;-;
106;1289419460.sql;1291099064.sql;-;-;-;-;-;-;-;
107;1291099064.sql;1291134332.sql;-;-;-;-;-;-;-;
108;1291134332.sql;1293997462.sql;-;-;-;-;-;-;-;
109;1293997462.sql;1294062193.sql;-;-;-;-;-;-;-;
110;1294062193.sql;1312196284.sql;-;-;-;-;-;-;-;
111;1312196284.sql;1312274230.sql;-;-;-;-;-;-;-;
112;1312274230.sql;1314880987.sql;-;-;-;-;-;-;-;
113;1314880987.sql;1314889720.sql;-;-;-;-;-;-;-;
114;1314889720.sql;1326198018.sql;-;-;-;-;-;-;-;
115;1326198018.sql;1326210484.sql;-;-;-;-;-;-;-;
116;1326210484.sql;1333031555.sql;-;-;-;-;-;-;-;
117;1333031555.sql;1333036371.sql;-;-;-;-;-;-;-;
